instance_id,budget,nodes,hull_vertices,hull_area,hull_perimeter,hull_compactness,density,budget_per_node,rad_0_5__degree_min,rad_0_5__degree_max,rad_0_5__degree_avg,rad_0_5__component_largest,rad_0_5__clustering_avg,rad_1_0__degree_min,rad_1_0__clustering_avg,knn_3__degree_max,knn_3__degree_avg,knn_3__components,knn_3__component_largest,knn_3__component_avg_size,knn_3__clustering_avg,knn_5__degree_max,knn_5__degree_avg,knn_5__components,knn_5__component_largest,knn_5__component_avg_size,knn_5__clustering_avg,knn_8__degree_max,knn_8__degree_avg,knn_8__components,knn_8__component_largest,knn_8__component_avg_size,knn_8__clustering_avg,knn_12__degree_max,knn_12__degree_avg,knn_12__components,knn_12__component_largest,knn_12__component_avg_size,knn_12__clustering_avg,nng_plain__degree_max,nng_plain__degree_avg,nng_plain__components,nng_plain__component_largest,nng_plain__component_avg_size,nng_plain__clustering_avg,delaunay__degree_max,delaunay__degree_avg,delaunay__clustering_avg,mst__degree_avg,mst__mst_edge_sum,mst__mst_edge_max,mst__mst_leaves,mst__mst_diameter,mst__mst_edge_sum_per_sqrtA,mst__mst_edge_max_per_sqrtA,mst__mst_edge_sum_units_s,mst__mst_edge_sum_units_m
mix_uniform_n100_s43979,6.894399,100.0,13.0,0.8866860249665718,3.568305489649949,0.8750959450301502,112.77949260987847,0.06894399,22.0,77.0,48.22,100.0,0.7572968744645026,84.0,0.981513647679567,5.0,3.52,2.0,95.0,50.0,0.5393333333333332,9.0,5.84,1.0,100.0,100.0,0.5647142857142857,13.0,9.2,1.0,100.0,100.0,0.5902292152292152,21.0,14.18,1.0,100.0,100.0,0.6294810974199521,3.0,1.36,32.0,5.0,3.125,0.0,10.0,5.68,0.4586587301587297,1.98,7.055304118138308,0.13720001983236,23.0,3.319157095709316,7.4925699626042865,0.1457032510932935,0.7568252487479076,1.3988703825996192
mix_uniform_n100_s44059,5.200607,100.0,11.0,0.90312769205394,3.687681382487594,0.8345497695034276,110.7263135432984,0.0520060699999999,17.0,75.0,48.46,100.0,0.7749128079204631,84.0,0.9728513974062184,6.0,3.76,1.0,100.0,100.0,0.4849999999999999,9.0,6.0,1.0,100.0,100.0,0.568809523809524,14.0,9.64,1.0,100.0,100.0,0.6217991452991456,21.0,14.32,1.0,100.0,100.0,0.6834386503589287,3.0,1.42,29.0,9.0,3.4482758620689653,0.0,9.0,5.72,0.4404999999999998,1.98,6.907878503125215,0.1681239629142734,24.0,2.36889323814336,7.268923713762055,0.1769110820820501,0.7342347185618237,1.3999493319523253
mix_uniform_n100_s44050,6.722267,100.0,12.0,0.8239137089969752,3.4561509515364945,0.8667746234602032,121.37193362365466,0.06722267,18.0,86.0,53.24,100.0,0.7826676221657237,85.0,0.99081143414553,7.0,3.88,1.0,100.0,100.0,0.5016666666666664,10.0,6.32,1.0,100.0,100.0,0.5846666666666667,15.0,9.76,1.0,100.0,100.0,0.6307130092130092,22.0,14.28,1.0,100.0,100.0,0.6636902933667641,3.0,1.42,29.0,11.0,3.4482758620689653,0.0,8.0,5.7,0.4475476190476189,1.98,6.542392397367027,0.3024358608118422,23.0,2.81694171382503,7.20768376739494,0.3331903548813293,0.7280488653934282,1.6090573638428225
mix_uniform_n100_s44071,5.759978,100.0,11.0,0.8810586351347075,3.591297519480268,0.8584438723116218,113.49982397563214,0.05759978,20.0,79.0,49.64,100.0,0.7773899435767772,82.0,0.9772310167015612,7.0,3.78,3.0,89.0,33.333333333333336,0.5981904761904758,9.0,6.28,1.0,100.0,100.0,0.6087222222222222,15.0,9.6,1.0,100.0,100.0,0.6283510933510933,21.0,14.26,1.0,100.0,100.0,0.665404286717754,4.0,1.44,28.0,8.0,3.571428571428572,0.0,9.0,5.72,0.4430476190476189,1.98,6.793381953143984,0.1475028117460816,23.0,2.3977358883630298,7.237417516266759,0.1571440323527858,0.7310522743703797,1.3689717837946358
mix_uniform_n100_s44073,4.283992,100.0,16.0,0.8591224753193618,3.4780423037514185,0.892473284206751,116.39783950807129,0.04283992,22.0,80.0,47.92,100.0,0.7644955925091851,83.0,0.9828618770450278,6.0,3.78,1.0,100.0,100.0,0.5506666666666664,9.0,6.06,1.0,100.0,100.0,0.5662222222222223,13.0,9.32,1.0,100.0,100.0,0.6036783771783771,21.0,13.92,1.0,100.0,100.0,0.6364416421212088,3.0,1.44,28.0,8.0,3.571428571428572,0.0,9.0,5.62,0.4605952380952381,1.98,6.890282801241661,0.1411082018913146,25.0,3.6451156854108393,7.433776623446511,0.1522385775526073,0.7508865276208597,1.4213327756974197
mix_uniform_n100_s44144,18.0,100.0,12.0,0.8330026488670439,3.467364109165412,0.8706775519439894,120.04763746671,0.18,22.0,81.0,49.58,100.0,0.7739625445338,84.0,0.9845271301079696,7.0,3.66,2.0,76.0,50.0,0.5152857142857142,10.0,6.0,1.0,100.0,100.0,0.6084206349206348,17.0,9.64,1.0,100.0,100.0,0.6387958561046794,23.0,14.42,1.0,100.0,100.0,0.6593157644616793,3.0,1.4,30.0,7.0,3.333333333333333,0.0,10.0,5.7,0.4440317460317456,1.98,6.432659656474255,0.1352243301850669,22.0,2.9005639349265318,7.048024139225892,0.1481602314208831,0.7119216302248376,1.3487276909371362
mix_uniform_n100_s44138,22.5,100.0,12.0,0.9110472898032193,3.739879547083115,0.8185317971758476,109.76378627019396,0.225,17.0,78.0,47.84,100.0,0.7650768131117935,77.0,0.9726390677007082,6.0,3.66,1.0,100.0,100.0,0.552,10.0,6.02,1.0,100.0,100.0,0.588920634920635,15.0,9.48,1.0,100.0,100.0,0.6120196470196468,19.0,14.2,1.0,100.0,100.0,0.6433568690511419,3.0,1.32,34.0,6.0,2.9411764705882355,0.0,9.0,5.7,0.4500476190476188,1.98,6.822358979743967,0.146990508554124,21.0,3.0286988219341167,7.147663643461623,0.1539993302969929,0.7219862266122851,1.3329056327992463
mix_uniform_n100_s44170,5.268819,100.0,9.0,0.8485800088647595,3.5614912941943127,0.8406958162758407,117.84392627134972,0.0526881899999999,19.0,78.0,49.7,100.0,0.7717265778962756,84.0,0.981933088761695,8.0,3.9,2.0,90.0,50.0,0.5769047619047616,10.0,6.0,1.0,100.0,100.0,0.6139126984126986,14.0,9.52,1.0,100.0,100.0,0.6262469197469198,19.0,14.22,1.0,100.0,100.0,0.6448266949768496,3.0,1.4,30.0,8.0,3.333333333333333,0.0,9.0,5.76,0.4578809523809521,1.98,6.506699750053945,0.2597851798794535,23.0,2.745837378413208,7.063409231845347,0.2820122501951811,0.7134756799843786,1.5376043506037136
mix_uniform_n100_s44209,4.104954,100.0,11.0,0.8833388354432266,3.589202497096975,0.8616705816216871,113.2068420266202,0.04104954,19.0,79.0,47.52,100.0,0.76663692419072,81.0,0.976535523225908,7.0,3.8,1.0,100.0,100.0,0.4930000000000001,10.0,6.12,1.0,100.0,100.0,0.6128888888888889,15.0,9.54,1.0,100.0,100.0,0.6145865245865245,19.0,14.12,1.0,100.0,100.0,0.6617961275910192,3.0,1.36,32.0,5.0,3.125,0.0,9.0,5.72,0.4496587301587298,1.98,6.882648561707954,0.2118990910645913,23.0,3.328596289676331,7.323048867227157,0.2254578865787603,0.7397019057805211,1.508202235840456
mix_uniform_n100_s44228,25.0,100.0,10.0,0.9135260994132864,3.677863015591493,0.8486717079909364,109.46594745812426,0.25,18.0,74.0,43.4,100.0,0.7499197149348495,73.0,0.973746312411942,6.0,3.72,1.0,100.0,100.0,0.488,9.0,5.98,1.0,100.0,100.0,0.571563492063492,16.0,9.3,1.0,100.0,100.0,0.6466122211122215,21.0,13.82,1.0,100.0,100.0,0.6710301838684193,3.0,1.34,33.0,8.0,3.0303030303030303,0.0,9.0,5.74,0.4475634920634918,1.98,7.017128894763034,0.1948351471500971,27.0,3.804087562678368,7.3417395570597375,0.203848173289929,0.7415898542484582,1.2157381193611738
mix_uniform_n100_s44252,25.0,100.0,10.0,0.9074303722625394,3.621107986319726,0.8696414325805693,110.2012926354506,0.25,22.0,74.0,45.88,100.0,0.7583956289855951,84.0,0.9759572714913072,8.0,3.96,3.0,41.0,33.333333333333336,0.5963571428571428,10.0,6.12,1.0,100.0,100.0,0.5792380952380953,16.0,9.64,1.0,100.0,100.0,0.6274145854145852,24.0,14.26,1.0,100.0,100.0,0.643071935340949,3.0,1.4,30.0,6.0,3.333333333333333,0.0,10.0,5.74,0.4603888888888886,1.98,6.759210291917531,0.1587673070943763,23.0,3.241231219945625,7.095602903229151,0.1666688439186197,0.7167275659827426,1.5503493947293212
mix_uniform_n100_s44253,6.703072,100.0,12.0,0.879352529639916,3.5513933936869067,0.8761436472577029,113.72003449054588,0.06703072,20.0,77.0,48.96,100.0,0.7630987628635441,80.0,0.9804565085217553,7.0,3.76,1.0,100.0,100.0,0.4775238095238094,10.0,6.02,1.0,100.0,100.0,0.5618253968253967,13.0,9.6,1.0,100.0,100.0,0.6046363081363084,22.0,14.1,1.0,100.0,100.0,0.6357795824746291,3.0,1.4,30.0,7.0,3.333333333333333,0.0,10.0,5.7,0.4613412698412696,1.98,7.078842032792592,0.1456576943727999,26.0,3.039086014244329,7.548848549898651,0.1553287769177583,0.7625099545352173,1.425812680078917
mix_uniform_n100_s44265,5.074492,100.0,12.0,0.8473800160202545,3.536111774318127,0.8516009025643574,118.01080755910787,0.05074492,19.0,86.0,52.6,100.0,0.7776604145230422,81.0,0.986834383389061,5.0,3.6,2.0,89.0,50.0,0.5716666666666664,10.0,6.0,1.0,100.0,100.0,0.5464206349206351,16.0,9.68,1.0,100.0,100.0,0.5870461205461204,20.0,14.38,1.0,100.0,100.0,0.6399890378799047,3.0,1.38,31.0,6.0,3.225806451612903,0.0,9.0,5.7,0.4474761904761901,1.98,6.845583436189838,0.152587412917973,21.0,2.5580129623926147,7.436547551537352,0.1657599476374424,0.7511664193472073,1.3310028532593072
mix_uniform_n100_s44274,4.623626,100.0,9.0,0.8473930874916403,3.512736599041383,0.8629857206029276,118.00898718209866,0.04623626,22.0,82.0,50.88,100.0,0.7765008414034859,88.0,0.9884268524930658,6.0,3.82,1.0,100.0,100.0,0.5313333333333332,11.0,6.24,1.0,100.0,100.0,0.6285331890331889,15.0,9.6,1.0,100.0,100.0,0.629895548895549,21.0,14.28,1.0,100.0,100.0,0.6607257560121336,3.0,1.4,30.0,7.0,3.333333333333333,0.0,10.0,5.76,0.4604365079365077,1.98,6.517323070540659,0.14289792643702,27.0,2.67771939953976,7.079894586600752,0.1552327918790748,0.7151408673334093,1.3096595044013648
mix_uniform_n100_s44275,4.024412,100.0,12.0,0.8767055686973567,3.545124867028893,0.8765981625373099,114.06337950902252,0.04024412,22.0,78.0,47.7,100.0,0.7702351416380767,85.0,0.9765967107678784,7.0,3.76,1.0,100.0,100.0,0.5519523809523811,9.0,6.08,1.0,100.0,100.0,0.6028492063492061,15.0,9.44,1.0,100.0,100.0,0.6244877344877343,21.0,14.28,1.0,100.0,100.0,0.6362979918258554,3.0,1.38,31.0,7.0,3.225806451612903,0.0,11.0,5.7,0.4685786435786433,1.98,6.745275590423491,0.1696522234042336,18.0,3.654480411346564,7.203985262426762,0.181189352571034,0.7276752790330062,1.563348804165689
mix_uniform_n100_s44278,18.0,100.0,10.0,0.8630410093594485,3.597255603334682,0.8381055203237905,115.86934909874132,0.18,20.0,82.0,52.64,100.0,0.7784244964560064,84.0,0.98840507708388,7.0,3.78,6.0,41.0,16.666666666666668,0.6486190476190472,10.0,6.02,1.0,100.0,100.0,0.6464682539682539,13.0,9.62,1.0,100.0,100.0,0.6078189588189586,22.0,14.66,1.0,100.0,100.0,0.6292962784549472,3.0,1.44,28.0,6.0,3.571428571428572,0.0,9.0,5.74,0.4498730158730156,1.98,6.4641347035585,0.2332713841365889,21.0,3.200251314868154,6.958164336391383,0.2510994433495221,0.7028448824637761,1.230828847902617
mix_uniform_n100_s44284,4.763272,100.0,14.0,0.8587338302321413,3.438147262065981,0.912892181921462,116.45051875150536,0.0476327199999999,19.0,75.0,49.68,100.0,0.780401631011102,89.0,0.9790255375380472,6.0,3.74,1.0,100.0,100.0,0.586,10.0,6.16,1.0,100.0,100.0,0.601595238095238,15.0,9.58,1.0,100.0,100.0,0.6345916860916858,22.0,14.44,1.0,100.0,100.0,0.6564286825145962,3.0,1.42,29.0,6.0,3.4482758620689653,0.0,10.0,5.66,0.4810714285714283,1.98,6.400205518608432,0.1638674362037803,27.0,2.359795779572845,6.9066052385827845,0.1768330235689423,0.6976368927861398,1.558678470798963
mix_uniform_n100_s44297,22.5,100.0,11.0,0.8664390520635904,3.58672232407816,0.8463546230521289,115.41492706478417,0.225,20.0,84.0,51.44,100.0,0.7766741136174647,86.0,0.9874878013490352,7.0,3.74,1.0,100.0,100.0,0.5276666666666668,11.0,6.12,1.0,100.0,100.0,0.5730714285714286,14.0,9.42,1.0,100.0,100.0,0.6235586080586081,22.0,14.08,1.0,100.0,100.0,0.6457550997334279,3.0,1.38,31.0,7.0,3.225806451612903,0.0,9.0,5.72,0.4503333333333331,1.98,6.892508692547954,0.1647566607151286,23.0,2.737206729851443,7.404714413466508,0.177000287519541,0.7479509508552029,1.348936121771362
mix_uniform_n100_s44298,7.106083,100.0,13.0,0.8834981837464587,3.5767145622814325,0.8678545790304121,113.18642396745145,0.07106083,21.0,77.0,46.62,100.0,0.7643540708003133,74.0,0.9749470726709024,6.0,3.68,1.0,100.0,100.0,0.5103333333333333,10.0,6.1,1.0,100.0,100.0,0.5792460317460315,13.0,9.28,1.0,100.0,100.0,0.6295134310134306,19.0,13.7,1.0,100.0,100.0,0.6512557911644599,3.0,1.46,27.0,8.0,3.703703703703704,0.0,9.0,5.68,0.468833333333333,1.98,6.868047996768368,0.189297128443619,22.0,3.901589086018307,7.306855031666809,0.2013915272722554,0.7380661648148291,1.277487668418032
mix_uniform_n100_s44304,6.337503,100.0,15.0,0.848995408670836,3.418414832512214,0.9129892778136716,117.7862671325364,0.06337503,20.0,80.0,49.04,100.0,0.765467383530117,86.0,0.9857732415576536,7.0,3.66,3.0,83.0,33.333333333333336,0.6224761904761905,9.0,6.14,1.0,100.0,100.0,0.6101349206349207,13.0,9.24,1.0,100.0,100.0,0.6227733932733933,20.0,13.88,1.0,100.0,100.0,0.656510692609764,3.0,1.32,34.0,6.0,2.9411764705882355,0.0,9.0,5.64,0.4543095238095235,1.98,6.570215859165846,0.1540072078118423,20.0,3.6974795686952615,7.130614654685578,0.1671430705611174,0.7202641065338967,1.5213791003008144
mix_uniform_n100_s44317,16.0,100.0,12.0,0.842641767923968,3.498277512424453,0.8652554225056969,118.67439261451736,0.16,18.0,82.0,52.34,100.0,0.7861949552602714,78.0,0.9806604042731508,7.0,3.8,2.0,82.0,50.0,0.5386190476190476,9.0,6.0,1.0,100.0,100.0,0.6134523809523809,14.0,9.3,1.0,100.0,100.0,0.6344290154290154,20.0,14.04,1.0,100.0,100.0,0.6341805238105549,3.0,1.4,30.0,8.0,3.333333333333333,0.0,9.0,5.7,0.4545714285714283,1.98,6.66591673152828,0.1514435434146996,22.0,3.4865075446925418,7.261701505145282,0.1649792296320696,0.7335052025399275,1.3322077370943828
mix_uniform_n100_s44318,25.0,100.0,12.0,0.8722850739177106,3.5209144720959697,0.8842139329200983,114.64142055173326,0.25,19.0,80.0,47.88,100.0,0.7638977919749241,84.0,0.9819664087459168,6.0,3.76,1.0,100.0,100.0,0.5386666666666664,9.0,5.86,1.0,100.0,100.0,0.5745,14.0,9.4,1.0,100.0,100.0,0.5998102453102453,22.0,14.04,1.0,100.0,100.0,0.6427447281820348,3.0,1.36,32.0,6.0,3.125,0.0,9.0,5.7,0.4490396825396822,1.98,6.946590465584463,0.1362783149037293,19.0,3.529863126882459,7.437765391649191,0.1459141918967216,0.7512894334999183,1.4255629783807775
mix_uniform_n100_s44331,4.953484,100.0,12.0,0.9088052548581494,3.677298231600156,0.8445453746619366,110.0345750263168,0.04953484,18.0,77.0,47.86,100.0,0.7606770662026108,79.0,0.9798926217805324,7.0,3.8,1.0,100.0,100.0,0.5509523809523812,10.0,6.2,1.0,100.0,100.0,0.5687857142857142,16.0,9.58,1.0,100.0,100.0,0.6396690809190811,20.0,14.14,1.0,100.0,100.0,0.6385259564996408,3.0,1.38,31.0,6.0,3.225806451612903,0.0,10.0,5.7,0.463269841269841,1.98,6.909914914901298,0.1957925447916747,24.0,2.4006370142651026,7.24831877443844,0.205381223327096,0.7321534115594385,1.643590278192192
mix_uniform_n100_s44345,5.1,100.0,14.0,0.8782514936233817,3.5012561124194,0.9002870456182254,113.86260168762404,0.051,20.0,78.0,47.84,100.0,0.7680864755253072,84.0,0.980625088519157,6.0,3.76,3.0,47.0,33.333333333333336,0.5933333333333333,9.0,6.0,1.0,100.0,100.0,0.5728412698412698,14.0,9.38,1.0,100.0,100.0,0.6202507492507494,24.0,14.28,1.0,100.0,100.0,0.6451474666058731,3.0,1.38,31.0,6.0,3.225806451612903,0.0,10.0,5.66,0.4509603174603171,1.98,6.791426123598833,0.1615978672414955,26.0,2.639629891176947,7.246887715115565,0.1724352996835227,0.7320088601126833,1.416628684367048
mix_uniform_n100_s44355,30.0,100.0,13.0,0.8753570242064845,3.579697959615548,0.8584249200506787,114.23910157189918,0.3,21.0,75.0,48.36,100.0,0.7741501030256479,84.0,0.9793717320971568,7.0,3.78,2.0,96.0,50.0,0.5371904761904759,8.0,6.14,1.0,100.0,100.0,0.5660952380952381,15.0,9.48,1.0,100.0,100.0,0.6342354867354867,20.0,13.96,1.0,100.0,100.0,0.6510028602288663,3.0,1.34,33.0,6.0,3.0303030303030303,0.0,9.0,5.68,0.4474444444444442,1.98,6.759967391509778,0.1554477745128568,25.0,3.1178301941198097,7.225235223774892,0.1661467682933401,0.7298217397752416,1.3542565576125405
mix_uniform_n100_s44387,7.257253,100.0,13.0,0.8590725891578064,3.513571240922556,0.8744645306605443,116.40459870572197,0.07257253,17.0,77.0,47.1,100.0,0.7608053056333504,77.0,0.98322179530327,6.0,3.7,1.0,100.0,100.0,0.4899999999999999,10.0,5.92,1.0,100.0,100.0,0.5652698412698416,16.0,9.34,1.0,100.0,100.0,0.6136482961482962,19.0,13.72,1.0,100.0,100.0,0.659715310403391,3.0,1.36,32.0,5.0,3.125,0.0,9.0,5.68,0.4630952380952379,1.98,6.877221404112694,0.1396491694568929,25.0,3.1080410449841103,7.419900392094987,0.1506688335770728,0.7494848880904027,1.3953308465340677
mix_uniform_n100_s44375,4.83839,100.0,12.0,0.8388080106505583,3.471913683034149,0.8744492196100788,119.21679184065316,0.0483839,19.0,80.0,51.4,100.0,0.7784934073598678,87.0,0.9879211466070856,7.0,3.7,1.0,100.0,100.0,0.541,10.0,6.08,1.0,100.0,100.0,0.5612857142857144,13.0,9.66,1.0,100.0,100.0,0.6064982794982796,21.0,14.42,1.0,100.0,100.0,0.6421500978381788,3.0,1.4,30.0,11.0,3.333333333333333,0.0,11.0,5.7,0.4586111111111108,1.98,6.547971469674817,0.1546318637538848,25.0,2.5051147252697468,7.149497091136897,0.1688370307087455,0.7221714233471613,1.589251525316765
mix_uniform_n100_s44413,6.330049,100.0,11.0,0.8770261186596175,3.583543511520856,0.8582168303576664,114.02168974492191,0.06330049,18.0,76.0,48.18,100.0,0.7760112683087822,84.0,0.980227998714774,6.0,3.8,1.0,100.0,100.0,0.5529999999999998,9.0,6.14,1.0,100.0,100.0,0.6231746031746032,14.0,9.34,1.0,100.0,100.0,0.6367386502386502,21.0,14.32,1.0,100.0,100.0,0.6576499090864415,3.0,1.44,28.0,8.0,3.571428571428572,0.0,9.0,5.72,0.4523333333333332,1.98,6.587934864022508,0.1968246929884562,25.0,2.6699176935862847,7.03465872108844,0.2101712557326929,0.7105715879887313,1.4317731526481088
mix_uniform_n100_s44435,18.0,100.0,11.0,0.8959678824941674,3.6411256705611335,0.8492410309828943,111.61114360664706,0.18,19.0,74.0,46.32,100.0,0.759113927990873,76.0,0.9757943589840156,8.0,3.86,1.0,100.0,100.0,0.5172619047619049,11.0,6.16,1.0,100.0,100.0,0.5932770562770563,14.0,9.38,1.0,100.0,100.0,0.6287601287601285,19.0,13.78,1.0,100.0,100.0,0.6586722078231368,3.0,1.34,33.0,6.0,3.0303030303030303,0.0,9.0,5.72,0.4415317460317458,1.98,6.718879839601042,0.1550828761307966,24.0,3.195004483427872,7.098239575177771,0.1638391272151962,0.716993896482603,1.4642276439865178
mix_uniform_n100_s44478,4.13581,100.0,14.0,0.8636389013093305,3.4686841625380915,0.9020124781055536,115.789133454264,0.0413581,25.0,70.0,44.54,100.0,0.7557064536311938,84.0,0.9783888633590042,7.0,3.86,1.0,100.0,100.0,0.549952380952381,9.0,6.0,1.0,100.0,100.0,0.6185317460317458,14.0,9.36,1.0,100.0,100.0,0.6110855810855808,19.0,13.8,1.0,100.0,100.0,0.6376379980528588,3.0,1.34,33.0,6.0,3.0303030303030303,0.0,9.0,5.66,0.453849206349206,1.98,6.789212798325762,0.1551819876660948,28.0,3.6676201794143646,7.305556823811296,0.1669841353634121,0.7379350327082118,1.287213197681666
mix_uniform_n100_s44472,25.0,100.0,11.0,0.8980375606773443,3.642860843423648,0.8503920713353315,111.3539170060716,0.25,18.0,77.0,47.34,100.0,0.7541226253008759,78.0,0.9833239723307132,6.0,3.66,1.0,100.0,100.0,0.5386666666666668,10.0,5.92,1.0,100.0,100.0,0.5971190476190474,15.0,9.54,1.0,100.0,100.0,0.6357099012099012,21.0,14.08,1.0,100.0,100.0,0.6581662411376038,3.0,1.42,29.0,6.0,3.4482758620689653,0.0,9.0,5.72,0.4637301587301584,1.98,6.673903520303032,0.1501241220623787,22.0,2.5173341183360303,7.042594339590619,0.1584175271722409,0.7113731656152141,1.4709598542356348
mix_uniform_n100_s44479,6.117342,100.0,11.0,0.8679264586438171,3.5759884346382527,0.852904843941203,115.21713505111424,0.06117342,19.0,76.0,45.4,100.0,0.7571826383813314,80.0,0.9747264457989756,7.0,3.64,1.0,100.0,100.0,0.5653333333333331,10.0,5.96,1.0,100.0,100.0,0.5815873015873014,14.0,9.38,1.0,100.0,100.0,0.6164856254856255,20.0,13.72,1.0,100.0,100.0,0.6469040310394797,4.0,1.34,33.0,6.0,3.0303030303030303,0.0,8.0,5.72,0.4394999999999997,1.98,6.717888553234815,0.1887581065808829,23.0,3.09408393162798,7.210930849210201,0.2026115263741887,0.7283768534555759,1.3510487875603454
mix_uniform_n100_s44481,4.436896,100.0,10.0,0.8530435598687478,3.5497434846564584,0.8507209562127871,117.22730784742848,0.04436896,20.0,76.0,51.28,100.0,0.781469803397966,80.0,0.975886364608227,6.0,3.76,1.0,100.0,100.0,0.4826666666666666,10.0,5.94,1.0,100.0,100.0,0.5690555555555552,13.0,9.34,1.0,100.0,100.0,0.6375054390054387,19.0,14.1,1.0,100.0,100.0,0.6578155737451401,3.0,1.32,34.0,6.0,2.9411764705882355,0.0,10.0,5.74,0.4490317460317458,1.98,6.57481911894479,0.2479490594981154,24.0,2.911977771633763,7.118659251522331,0.2684583156389252,0.7190564900527607,1.441323635020372
mix_uniform_n100_s44483,4.075116,100.0,11.0,0.9245683514199498,3.701746259191938,0.8478823499875386,108.15857999727145,0.04075116,17.0,76.0,47.46,100.0,0.7563107240312468,79.0,0.9734974395817212,7.0,3.72,1.0,100.0,100.0,0.5774761904761907,9.0,5.92,1.0,100.0,100.0,0.5937301587301587,15.0,9.36,1.0,100.0,100.0,0.6190793095793097,19.0,13.94,1.0,100.0,100.0,0.6384572164161946,3.0,1.38,31.0,7.0,3.225806451612903,0.0,9.0,5.72,0.4557142857142853,1.98,7.037820546634779,0.2018062328001788,24.0,2.801878893268176,7.319285321590647,0.2098771043893889,0.7393217496556209,1.4009912243655211
mix_uniform_n100_s44484,25.0,100.0,12.0,0.8653303736076564,3.485008119068426,0.8953322405956672,115.5627989609207,0.25,23.0,76.0,45.94,100.0,0.7527194300586101,80.0,0.9770013495841068,6.0,3.72,1.0,100.0,100.0,0.518,10.0,6.0,1.0,100.0,100.0,0.5737857142857143,14.0,9.48,1.0,100.0,100.0,0.6413779553779554,21.0,13.76,1.0,100.0,100.0,0.6606258807412057,4.0,1.42,29.0,7.0,3.4482758620689653,0.0,10.0,5.7,0.4514365079365076,1.98,6.725196301469216,0.135784760882803,26.0,3.1254496004874697,7.229595375565815,0.1459688067597614,0.7302621591480623,1.393285284088129
mix_uniform_n100_s44554,25.0,100.0,11.0,0.8287463351361267,3.3777057735092595,0.9128256867013488,120.66418367156264,0.25,26.0,81.0,48.92,100.0,0.7703659532619992,86.0,0.9856753593473369,7.0,3.76,2.0,95.0,50.0,0.5534761904761905,9.0,6.1,1.0,100.0,100.0,0.6396746031746031,15.0,9.46,1.0,100.0,100.0,0.6353243423243423,22.0,13.82,1.0,100.0,100.0,0.6531855818759845,3.0,1.38,31.0,6.0,3.225806451612903,0.0,10.0,5.72,0.4529126984126981,1.98,6.423258683836997,0.1257088512555898,29.0,2.728182510563508,7.055773034695394,0.1380877163088009,0.7127043469389288,1.31150409049279
mix_uniform_n100_s44558,16.0,100.0,11.0,0.8698243746070122,3.537795000688118,0.8733254367403878,114.96573666975029,0.16,20.0,80.0,51.06,100.0,0.7778328775653114,85.0,0.9835349447994928,6.0,3.8,3.0,91.0,33.333333333333336,0.4943333333333332,10.0,6.1,1.0,100.0,100.0,0.585174603174603,14.0,9.64,1.0,100.0,100.0,0.60705883005883,22.0,14.54,1.0,100.0,100.0,0.6393422403190204,3.0,1.36,32.0,6.0,3.125,0.0,9.0,5.72,0.4432539682539678,1.98,6.799919370737569,0.1849778989879601,20.0,2.665399056537465,7.29101474265547,0.1983371441712204,0.7364661356217647,1.439895236186595
mix_uniform_n100_s44647,5.180682,100.0,16.0,0.8073869533801806,3.3048102875358865,0.9289632287081292,123.85634865827738,0.05180682,27.0,84.0,52.68,100.0,0.7720519475892442,91.0,0.9927350912548676,7.0,3.74,2.0,96.0,50.0,0.5578095238095238,9.0,5.98,1.0,100.0,100.0,0.5969285714285714,15.0,9.4,1.0,100.0,100.0,0.6258171828171828,19.0,14.22,1.0,100.0,100.0,0.6412557128973542,3.0,1.28,36.0,6.0,2.7777777777777777,0.0,9.0,5.62,0.454253968253968,1.98,6.538104878469292,0.1426231391675277,27.0,3.335522139179196,7.276307080136381,0.1587263857962037,0.734980513145089,1.2552698154521853
mix_uniform_n100_s44654,18.0,100.0,12.0,0.8909433206436788,3.615843926608882,0.8563288730144479,112.24058554898096,0.18,21.0,75.0,45.48,100.0,0.7635866443853366,77.0,0.9689532436449924,6.0,3.64,1.0,100.0,100.0,0.4793333333333332,9.0,5.9,1.0,100.0,100.0,0.5589285714285714,14.0,9.54,1.0,100.0,100.0,0.6052177267177264,19.0,14.16,1.0,100.0,100.0,0.662401072611599,3.0,1.28,36.0,6.0,2.7777777777777777,0.0,9.0,5.7,0.4571904761904758,1.98,6.958142298901246,0.1358634109721966,20.0,3.3816346563832465,7.371710442364856,0.1439386667267789,0.7446172164004906,1.2221461721694078
